tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0081342,movie,Platinum Paradise,Platinum Paradise,1,1981,,77,Adult,7.3,52
tt0081356,movie,Pornovideo,Pornovideo,1,1981,,103,Adult,5.7,35
tt0081372,movie,Princess,Princess,1,1980,,77,Adult,6.0,42
tt0081449,movie,Sadie,Sadie,1,1980,,74,"Adult,Drama",5.8,85
tt0081475,movie,Secrets of a Willing Wife,Secrets of a Willing Wife,1,1979,,70,"Adult,Comedy",6.1,160
tt0081477,movie,The Seduction of Cindy,The Seduction of Cindy,1,1980,,80,"Adult,Drama",5.7,212
tt0081481,movie,Summer in the Country,Le segrete esperienze di Luca e Fanny,1,1980,,82,"Adult,Comedy,Drama",6.1,340
tt0081523,movie,Sizzle,Sizzle,1,1980,,75,"Adult,Romance",6.2,164
tt0081570,movie,Summer School,Summer School,1,1979,,73,Adult,6.0,92
tt0081571,movie,Super Climax,Super Climax,1,1980,,75,Adult,6.2,50
tt0081584,movie,Sweet Surrender,Sweet Surrender,1,1980,,70,Adult,4.4,14
tt0081593,movie,Taboo,Taboo,1,1980,,86,"Adult,Drama",6.9,2039
tt0081596,movie,Talk Dirty to Me,Talk Dirty to Me,1,1980,,80,"Adult,Comedy,Drama",6.5,272
tt0081622,movie,Tramp,Tramp,1,1980,,77,"Adult,Comedy",6.4,153
tt0081709,movie,Erotic Family,Las verdes vacaciones de una familia bien,1,1980,,107,"Adult,Comedy",5.1,62
tt0081727,movie,Orgasmo nero,Orgasmo nero,1,1980,,90,"Adult,Drama,Horror",4.1,506
tt0081973,movie,Aberraciones sexuales de una mujer casada,Aberraciones sexuales de una mujer casada,1,1981,,98,Adult,5.9,106
tt0081986,movie,Afternoon Delights,Afternoon Delights,1,1980,,80,"Adult,Drama",6.7,110
tt0081999,movie,Alice: Rent a Girl,L'amour aux sports d'hiver,1,1981,,80,Adult,5.9,62
tt0082004,movie,Amanda by Night,Amanda by Night,1,1981,,95,"Adult,Crime,Drama",6.2,390
tt0082007,movie,American Desire,American Desire,1,1981,,79,Adult,6.0,119
tt0082028,movie,Esclave pour couples,Esclave pour couples,1,1981,,90,"Adult,Drama",4.3,22
tt0082037,movie,Aus dem Tagebuch der Josefine Mutzenbacher,Aus dem Tagebuch der Josefine Mutzenbacher,1,1981,,93,"Adult,Comedy",6.4,98
tt0082044,movie,Bad Girls,Bad Girls,1,1981,,82,"Adult,Adventure,Comedy",6.3,433
tt0082069,movie,Beyond Your Wildest Dreams,Beyond Your Wildest Dreams,1,1981,,87,"Adult,Mystery",6.8,38
tt0082078,movie,Bizarre Styles,Bizarre Styles,1,1981,,70,Adult,5.2,43
tt0082082,movie,Blonde Ambition,Blonde Ambition,1,1981,,84,"Adult,Comedy,Musical",6.1,177
tt0082086,movie,Blue Magic,Blue Magic,1,1981,,74,Adult,6.2,36
tt0082133,movie,Caligula: The Untold Story,Caligola: La storia mai raccontata,1,1982,,92,"Action,Adult,Drama",4.5,1224
tt0082150,movie,Centerfold Fever,Centerfold Fever,1,1981,,79,"Adult,Comedy,Drama",6.6,191
tt0082197,movie,Con las bragas en la mano,Con las bragas en la mano,1,1982,,79,"Adult,Comedy",4.5,40
tt0082205,movie,A Day in the Life of... The Cosmopolitan Girls,A Day in the Life of... The Cosmopolitan Girls,1,1981,,72,Adult,5.1,160
tt0082229,movie,Dallas Schoolgirls,Dallas Schoolgirls,1,1981,,73,Adult,5.8,164
tt0082232,movie,The Dancers,The Dancers,1,1983,,,"Adult,Drama,Romance",6.6,120
tt0082253,movie,Deep Inside Annie Sprinkle,Deep Inside Annie Sprinkle,1,1981,,92,Adult,6.3,294
tt0082255,movie,Delicious,Delicious,1,1981,,80,"Adult,Comedy,Fantasy",6.3,258
tt0082287,movie,Dracula Exotica,Dracula Exotica,1,1980,,100,"Adult,Comedy,Horror",5.7,299
tt0082293,movie,Drei Dirndl in Paris,Drei Dirndl in Paris,1,1981,,91,"Adult,Comedy",4.7,65
tt0082349,movie,Extreme Close-Up,Extreme Close-Up,1,1979,,77,"Adult,Drama,Romance",4.8,38
tt0082396,movie,"El fontanero, su mujer, y otras cosas de meter...","El fontanero, su mujer, y otras cosas de meter...",1,1981,,86,"Adult,Comedy",4.0,109
tt0082433,movie,Games Women Play,Games Women Play,1,1981,,73,Adult,6.1,190
tt0082452,movie,A Girl's Best Friend,A Girl's Best Friend,1,1981,,85,"Adult,Comedy,Crime",6.6,225
tt0082513,movie,Here Comes the Bride,Here Comes the Bride,1,1978,,73,Adult,5.7,87
tt0082529,movie,The Joy of Letting Go,The Joy of Letting Go,1,1976,,84,Adult,5.9,29
tt0082634,movie,Kursaison im Dirndlhöschen,Kursaison im Dirndlhöschen,1,1981,,96,"Adult,Comedy",5.2,32
tt0082684,movie,The Love-in Arrangement,The Love-In Arrangement,1,1981,,73,"Adult,Comedy",5.7,49
tt0082707,movie,Manhattan Mistress,Manhattan Mistress,1,1981,,76,Adult,6.4,183
tt0082786,movie,In the Heat of St. Tropez,Attention fillettes!...,1,1982,,74,Adult,5.5,162
tt0082802,movie,Neon Nights,Neon Nights,1,1981,,85,"Adult,Mystery",6.3,200
tt0082811,movie,Nightdreams,Nightdreams,1,1981,,78,"Adult,Fantasy,Horror",6.6,408
tt0082824,movie,Nothing to Hide,Nothing to Hide,1,1981,,101,"Adult,Comedy,Drama",6.0,258
tt0082870,movie,Outlaw Ladies,Outlaw Ladies,1,1981,,83,"Adult,Drama",5.6,133
tt0082879,movie,Pandora's Mirror,Pandora's Mirror,1,1981,,94,"Adult,Fantasy",6.5,262
tt0082907,movie,The Pink Ladies,The Pink Ladies,1,1979,,77,Adult,5.7,264
tt0083007,movie,Roommates,Roommates,1,1982,,89,"Adult,Drama",6.4,381
tt0083032,movie,The Satisfiers of Alpha Blue,The Satisfiers of Alpha Blue,1,1981,,86,"Adult,Sci-Fi",6.5,206
tt0083047,movie,Tara Tara Tara Tara,Tara Tara Tara Tara,1,1980,,78,Adult,6.2,171
tt0083055,movie,Sexboat,Sexboat,1,1980,,80,"Adult,Comedy",6.3,295
tt0083080,movie,Silky,Silky,1,1981,,86,Adult,5.1,156
tt0083142,movie,Sunny,Sunny,1,1979,,79,"Adult,Drama,Horror",6.0,99
tt0083159,movie,Ta' mej doktorn,Ta' mej doktorn,1,1981,,87,"Adult,Drama,Horror",4.6,46
tt0083164,movie,The Tale of Tiffany Lust,The Tale of Tiffany Lust,1,1981,,96,"Adult,Comedy",5.9,270
tt0083204,movie,The Tiffany Minx,The Tiffany Minx,1,1981,,86,"Adult,Crime,Drama",6.7,74
tt0083222,movie,Trashi,Trashi,1,1981,,73,"Adult,Comedy,Sci-Fi",5.6,66
tt0083272,movie,Vacances à Ibiza,Vacances à Ibiza,1,1982,,70,"Adult,Crime",5.4,77
tt0083314,movie,Wanda Whips Wall Street,Wanda Whips Wall Street,1,1982,,82,"Adult,Comedy,Drama",5.6,312
tt0083354,movie,"Young, Wild and Wonderful","Young, Wild and Wonderful",1,1980,,82,Adult,6.9,41
tt0083540,movie,All American Girls,All American Girls,1,1982,,87,Adult,6.8,95
tt0083561,movie,Angel in Distress,Angel in Distress,1,1982,,72,"Adult,Crime",5.3,180
tt0083572,movie,Aphrodite,Aphrodite,1,1982,,88,"Adult,Drama",4.3,441
tt0083573,movie,Sex Apocalypse,Apocalipsis sexual,1,1982,,106,"Adult,Crime,Drama",4.5,222
tt0083606,movie,Babe,Babe,1,1981,,80,"Adult,Romance",6.0,210
tt0083607,movie,Bacanales romanas,Bacanales romanas,1,1982,,79,"Adult,Comedy",4.6,45
tt0083649,movie,Bianca,To glyko kormi tis Bianca,1,1982,,89,"Adult,Romance",4.3,47
tt0083707,movie,Café Flesh,Café Flesh,1,1982,,74,"Adult,Comedy,Drama",6.2,1029
tt0083709,movie,Las calientes orgías de una virgen,Las calientes orgías de una virgen,1,1983,,,Adult,5.5,37
tt0083723,movie,Catherine Chérie,Catherine Chérie,1,1982,,94,"Adult,Thriller",4.9,96
tt0083807,movie,Debbie Does Dallas Part II,Debbie Does Dallas Part II,1,1981,,81,"Adult,Comedy",5.3,523
tt0083815,movie,Depravación,Depravación,1,1982,,82,"Adult,Drama",4.4,25
tt0083826,movie,The Devil in Miss Jones Part II,The Devil in Miss Jones Part II,1,1982,,83,"Adult,Comedy,Fantasy",5.7,407
tt0083939,movie,The Filthy Rich: A 24 K-Dirty Movie,The Filthy Rich: A 24 K-Dirty Movie,1,1980,,80,Adult,6.3,133
tt0083961,movie,"Forgive Me, I Have Sinned","Forgive Me, I Have Sinned",1,1983,,67,Adult,5.3,172
tt0083966,movie,Foxtrot,Foxtrot,1,1982,,79,Adult,5.6,196
tt0083981,movie,Fury in the Tropics,Orgasmo perverso,1,1986,,85,"Adult,Crime",4.8,109
tt0084004,movie,Girl from S.E.X.,Girl from S.E.X.,1,1982,,88,"Adult,Adventure,Comedy",6.0,69
tt0084005,movie,Girls on Girls,Girls on Girls,1,1982,,82,Adult,8.0,18
tt0084250,movie,Das liebestolle Internat,Das liebestolle Internat,1,1982,,77,"Adult,Comedy",4.8,64
tt0084254,movie,Liquid A$$ets,Liquid A$$ets,1,1982,,83,"Adult,Comedy",6.0,229
tt0084398,movie,Burning Snow,Neiges brûlantes,1,1983,,93,"Adult,Drama",5.2,52
tt0084405,movie,Never So Deep,Never So Deep,1,1981,,87,"Adult,Comedy,Drama",6.1,143
tt0084482,movie,"Patricia, Valérie, Anna et les autres","Patricia, Valérie, Anna et les autres",1,1982,,75,Adult,3.4,16
tt0084513,movie,The Playgirl,The Playgirl,1,1982,,86,"Adult,Drama,Romance",7.0,80
tt0084523,movie,Los pornoaficionados,Los pornoaficionados,1,1982,,80,"Adult,Comedy",3.9,21
tt0084536,movie,Prison très spéciale pour femmes,Prison très spéciale pour femmes,1,1982,,86,"Adult,Thriller",5.3,104
tt0084686,movie,Ein lasterhafter Sommer,Ein lasterhafter Sommer,1,1982,,78,"Adult,Romance",4.7,99
tt0084736,movie,Sueca bisexual necesita semental,Sueca bisexual necesita semental,1,1982,,102,"Adult,Comedy",5.2,77
tt0084755,movie,Taboo II,Taboo II,1,1982,,97,"Adult,Drama",6.9,1422
tt0084760,movie,Talk Dirty to Me: Part 2,Talk Dirty to Me: Part 2,1,1982,,80,"Adult,Comedy",6.0,110
tt0084791,movie,A Thousand and One Erotic Nights,A Thousand and One Erotic Nights,1,1982,,87,Adult,6.1,362
tt0084842,movie,Undercovers,Undercovers,1,1982,,87,Adult,5.8,16
tt0084903,movie,Parfums de lingeries intimes,Parfums de lingeries intimes,1,1981,,84,Adult,6.1,64
tt0085223,movie,Bei Anruf Liebe,Bei Anruf Liebe,1,1984,,83,Comedy,3.0,40
tt0085291,movie,Les caprices d'une souris,Les caprices d'une souris,1,1982,,104,Adult,6.0,32
tt0085311,movie,Catch Your Dreams,Catch Your Dreams,1,1983,,75,"Adult,Drama",5.1,163
tt0085355,movie,Confesiones íntimas de una exhibicionista,Confesiones íntimas de una exhibicionista,1,1983,,80,Adult,5.3,74
tt0085367,movie,Corruption,Corruption,1,1983,,75,"Adult,Crime",6.0,270
tt0085440,movie,Dinner with Samantha,Dinner with Samantha,1,1983,,76,Adult,2.7,10
tt0085446,movie,"It's Called 'Murder', Baby",Dixie Ray: Hollywood Star,1,1982,,100,"Adult,Drama,Mystery",5.8,324
tt0085467,movie,Détournement de mineur,Détournement de mineur,1,1983,,90,"Adult,Drama",5.4,31
tt0085586,movie,Getting Ahead,Getting Ahead,1,1983,,,Adult,6.0,10
tt0085676,movie,Call Girl,Hetaste liggen,1,1983,,87,Adult,5.3,61
tt0085719,movie,In Love,In Love,1,1983,,96,"Adult,Romance",7.6,74
tt0085777,movie,"Catherine, the Naked Queen","Katharina und ihre wilden Hengste, Teil 1 - Katharina, die nackte Zarin",1,1983,,97,"Adult,History,Romance",5.4,159
tt0085802,movie,Kneel Before Me,Kneel Before Me,1,1983,,71,"Adult,Horror",6.4,192
tt0085819,movie,Lady Lust,Lady Lust,1,1984,,73,Adult,6.3,50
tt0085854,movie,Little Girls Blue Part 2,Little Girls Blue Part 2,1,1984,,82,"Adult,Drama",7.1,91
tt0085938,movie,Midnight Heat,Midnight Heat,1,1983,,78,"Adult,Crime,Drama",6.4,94
tt0086055,movie,Oriental Techniques in Pain and Pleasure,Oriental Techniques in Pain and Pleasure,1,1983,,54,"Adult,Crime,Thriller",6.3,181
tt0086078,movie,Panty Raid,Panty Raid,1,1984,,75,Adult,6.3,65
tt0086120,movie,Pleasure Beach,Pleasure Beach,1,1983,,74,Adult,8.0,60
tt0086174,movie,Rasputin - Orgy in the Tsarina's Court,Rasputin - Orgien am Zarenhof,1,1984,,91,"Action,Adult,Drama",5.3,183
tt0086209,movie,Rosalie ou la Débauche d'une adolescente,Rosalie ou la Débauche d'une adolescente,1,1984,,96,Adult,5.4,42
tt0086313,movie,Irresistible,Irresistible,1,1982,,100,"Adult,Sci-Fi",6.4,71
tt0086392,movie,Supergirls for Love,Supergirls for Love,1,1983,,85,Adult,5.5,36
tt0086409,movie,Taking Tiger Mountain,Taking Tiger Mountain,1,1983,,81,"Adult,Sci-Fi",4.8,313
tt0086501,movie,Ultra Flesh,Ultra Flesh,1,1980,,88,"Adult,Comedy,Sci-Fi",5.3,253
tt0086518,movie,Up 'n' Coming,Up 'n' Coming,1,1983,,86,"Adult,Drama,Music",6.2,350
tt0087009,movie,Burlexxx,Burlexxx,1,1984,,82,"Adult,Comedy",5.7,36
tt0087113,movie,Daddy Dearest,Daddy Dearest,1,1984,,75,"Adult,Comedy",7.6,9
tt0087176,movie,Driller,Driller,1,1984,,52,"Adult,Comedy,Horror",4.1,123
tt0087422,movie,Honeysuckle Rose,Honeysuckle Rose,1,1979,,70,"Adult,Drama",5.4,52
tt0087475,movie,Insatiable II,Insatiable II,1,1984,,76,"Adult,Drama",5.8,315
tt0087493,movie,Jack 'n Jill 2,Jack 'n Jill 2,1,1984,,86,Adult,6.8,31
tt0087517,movie,Juice,Juice,1,1984,,72,"Adult,Drama",7.0,15
tt0087562,movie,Kinky Business,Kinky Business,1,1984,,77,"Adult,Comedy",6.2,305
tt0087624,movie,Lilian (la virgen pervertida),Lilian (la virgen pervertida),1,1984,,79,"Adult,Horror,Thriller",4.6,241
tt0087647,movie,Love Lust and Ecstasy,Erotiki ekstasi,1,1981,,90,"Crime,Drama,Romance",5.0,51
tt0087911,movie,Photo Flesh,Photo Flesh,1,1984,,85,Adult,6.3,122
tt0087916,movie,The Pink Lagoon: A Sex Romp in Paradise,The Pink Lagoon: A Sex Romp in Paradise,1,1984,,90,"Adult,Adventure",6.3,273
tt0087920,movie,Un pito para tres,Un pito para tres,1,1985,,77,Adult,6.6,18
tt0087936,movie,Whores' Port,Le port aux putes,1,1984,,,Adult,4.7,19
tt0087976,movie,Una rajita para dos,Una rajita para dos,1,1984,,91,"Adult,Comedy",5.0,80
tt0088160,movie,Spitfire,Spitfire,1,1985,,86,"Adult,Comedy",6.0,85
tt0088220,movie,Taboo III,Taboo III,1,1984,,95,"Adult,Drama",5.8,704
tt0088403,movie,Wild Playgirls 2,Die wilden Stunden der schönen Mädchen,1,1985,,,Adult,5.7,70
tt0089097,movie,Love & Fantasies,"Amour, fantasmes et fantaisies...",1,1985,,,Adult,5.1,19
tt0089107,movie,Escuela de grandes putas,Escuela de grandes putas,1,1985,,,Adult,6.4,6
tt0089182,movie,Bedside Manor,Perverse Isabelle,1,1985,,75,"Adult,Drama",4.9,15
tt0089224,movie,The Grafenberg Spot,The Grafenberg Spot,1,1985,,78,"Adult,Drama",6.6,423
tt0089227,movie,Greta y sus reuniones sexuales,Greta y sus reuniones sexuales,1,1985,,79,Adult,6.2,10
tt0089342,movie,Inside Olinka,Inside Marilyn,1,1985,,86,Adult,6.2,70
tt0089386,movie,Joy and Joan,Joy et Joan,1,1985,,94,"Adult,Drama,Romance",4.7,205
tt0089446,movie,Kärleksdrömmar,Kärleksdrömmar,1,1985,,,Adult,4.5,11
tt0089511,movie,Love Lessons,Love Lessons,1,1985,,83,Adult,5.5,101
tt0089609,movie,Mobile Home Girls,Mobilhome Girls,1,1985,,115,Adult,6.4,49
tt0089620,movie,Morbosamente vostra,Morbosamente vostra,1,1985,,82,Adult,4.5,33
tt0089680,movie,New Wave Hookers,New Wave Hookers,1,1985,,90,"Adult,Comedy,Fantasy",6.4,714
tt0089688,movie,Nina Is Taboo,Nina Is Taboo,1,1985,,,Romance,6.3,23
tt0089724,movie,"Olinka, Grand Priestess of Love","Olynka, grande prêtresse de l'amour",1,1985,,80,Adult,5.8,26
tt0089827,movie,World Sex Festival,The Porno Race,1,1985,,,Adult,5.0,30
tt0089917,movie,The Ribald Tales of Canterbury,The Ribald Tales of Canterbury,1,1985,,90,"Adult,Adventure,Comedy",6.2,310
tt0089947,movie,Révolution,Révolution,1,1983,,53,Adult,4.5,13
tt0089990,movie,Non stop sempre buio in sala,Non stop sempre buio in sala,1,1985,,80,Adult,5.7,47
tt0090026,movie,Sister Dearest,Sister Dearest,1,1984,,78,"Adult,Comedy",6.3,687
tt0090346,movie,Yacht Orgy,Le yacht des partouzes,1,1985,,60,Adult,3.4,15
tt0090709,movie,Behind the Green Door: The Sequel,Behind the Green Door: The Sequel,1,1986,,90,Adult,5.5,100
tt0090758,movie,Body Games,Body Games,1,1986,,,Adult,7.4,24
tt0090825,movie,La chica que cayó del cielo,La chica que cayó del cielo,1,1986,,80,"Adult,Comedy",4.8,39
tt0090843,movie,El chupete de Lulú,El chupete de Lulú,1,1985,,66,Adult,6.1,23
tt0090844,movie,Las chuponas,Las chuponas,1,1986,,72,Adult,7.1,25
tt0090939,movie,The Devil in Miss Jones 3: A New Beginning,The Devil in Miss Jones 3: A New Beginning,1,1986,,76,"Adult,Comedy,Fantasy",5.9,303
tt0091007,movie,Emanuelle and Joanna,Il mondo porno di due sorelle,1,1979,,98,"Adult,Crime,Drama",5.4,108
tt0091010,movie,Entre pitos anda el juego,Entre pitos anda el juego,1,1986,,70,"Adult,Comedy",4.5,126
tt0091169,movie,Happy Sex,Sesso allegro,1,1981,,90,"Adult,Comedy",5.3,29
tt0091302,movie,Josefine Mutzenbacher - Wie sie wirklich war: 2. Teil,Josefine Mutzenbacher - Wie sie wirklich war: 2. Teil,1,1976,,100,"Adult,Comedy",5.7,146
tt0091515,movie,Miami Spice II,Miami Spice II,1,1988,,83,"Adult,Comedy,Crime",5.5,141
tt0091526,movie,El mirón y la exhibicionista,El mirón y la exhibicionista,1,1986,,60,"Adult,Drama",4.4,173
tt0091611,movie,Nathalie,Natali,1,1981,,93,"Adult,Crime,Drama",5.3,80
tt0091718,movie,"Para las nenas, leche calentita","Para las nenas, leche calentita",1,1986,,,"Adult,Comedy",4.8,47
tt0091764,movie,Play Me Again Vanessa,Play Me Again Vanessa,1,1989,,70,Adult,7.8,55
tt0091811,movie,Queues d'acier pour chattes en feu,Queues d'acier pour chattes en feu,1,1986,,,Adult,6.2,9
tt0091849,movie,Revenge of the Babes II,Revenge of the Babes II,1,1986,,84,Adult,7.2,8
tt0092036,movie,Sweethearts,Sweethearts,1,1986,,68,Adult,6.2,25
tt0092088,movie,Three Daughters,Three Daughters,1,1986,,108,"Adult,Drama,Romance",6.6,97
tt0092504,movie,Abatjour 1,Abatjour 1,1,1988,,86,Drama,3.9,56
tt0092682,movie,Love Boat,"Bocca bianca, bocca nera",1,1986,,68,Adult,6.1,47
tt0092692,movie,Born to Be Wild,Born to Be Wild,1,1987,,,Adult,6.7,9
tt0092861,movie,Debbie Does the Devil in Dallas,Debbie Does the Devil in Dallas,1,1987,,79,Adult,5.2,18
tt0092902,movie,Divorce Court Expose,Divorce Court Expose,1,1987,,85,Adult,4.6,11
tt0093003,movie,Phalo Crest,Phalo Crest,1,1987,,80,"Adult,Comedy",5.2,99
tt0093452,movie,Lunch Meat,Lunch Meat,1,1987,,88,Horror,4.3,330
tt0093732,movie,Phollastía,Phollastía,1,1987,,80,Adult,4.7,92
tt0093774,movie,Pretty Peaches 2,Pretty Peaches 2,1,1987,,82,"Adult,Comedy,Horror",5.9,396
tt0093866,movie,Rites of Passion,Rites of Passion,1,1987,,80,Adult,6.2,16
tt0093941,movie,Sex Derby,Sex Derby,1,1987,,90,Adult,6.2,8
tt0094796,movie,Breast Stroke,Breast Stroke,1,1988,,78,Adult,5.0,13
tt0095133,movie,Fantasy Girls,Fantasy Girls,1,1989,,87,Adult,7.1,106
tt0095453,movie,The Kink,The Kink,1,1988,,66,Adult,5.4,11
tt0095505,movie,Lawyers in Heat,Lawyers in Heat,1,1988,,73,Adult,5.6,16
tt0095526,movie,Lilith Unleashed,Lilith Unleashed,1,1987,,85,"Adult,Comedy,Fantasy",6.7,163
tt0095550,movie,Love on the Run,Love on the Run,1,1988,,,"Adult,Crime,Drama",6.2,24
tt0095787,movie,Only the Strong Survive,Only the Strong Survive,1,1988,,85,Adult,6.3,143
tt0096038,movie,Saturday Night Special,Saturday Night Special,1,1992,,84,Adult,6.4,21
tt0096749,movie,Abatjour 2,Abatjour 2,1,1990,,100,"Crime,Mystery,Romance",5.5,36
tt0096763,movie,Adultery,Adultery,1,1990,,81,"Adult,Drama,Romance",5.9,30
tt0096843,movie,At the Pornies,At the Pornies,1,1989,,,Adult,7.7,150
tt0096893,movie,Bare Essence,Bare Essence,1,1989,,92,Adult,6.0,17
tt0096904,movie,Behind You All the Way II,Behind You All the Way II,1,1989,,,Adult,5.9,22
tt0097039,movie,The Chameleon,The Chameleon,1,1989,,85,"Adult,Drama,Fantasy",6.5,295
tt0097096,movie,Coming of Age,Coming of Age,1,1989,,85,Adult,5.7,130
tt0097175,movie,Debbie Class of '89,Debbie Class of '89,1,1989,,77,Adult,6.7,114
tt0097197,movie,Diamond in the Rough,Diamond in the Rough,1,1989,,,"Adult,Drama",6.4,107
tt0097979,movie,Nightdreams II,Nightdreams II,1,1990,,,Adult,6.1,141
tt0098130,movie,Private Places,Private Places,1,1989,,,Adult,6.3,107
tt0098406,movie,Submissive Women,Submissive Women,1,1989,,,Adult,6.4,11
tt0098451,movie,Taylor Made,Taylor Made,1,1989,,82,Adult,6.6,108
tt0098497,movie,Torrid House,Torrid House,1,1989,,76,Adult,6.2,27
tt0098644,movie,Who Shaved Aja?,Who Shaved Aja?,1,1989,,75,"Adult,Comedy,Mystery",6.9,30
tt0098648,movie,The Whore,The Whore,1,1989,,86,"Adult,Crime,Drama",6.1,166
tt0098652,movie,Wild Man,Wild Man,1,1989,,117,"Action,Adventure,Crime",4.6,38
tt0099066,movie,Savage Attraction,Attrazione selvaggia,1,1990,,83,Drama,4.9,27
tt0099192,movie,Bush Pilots,Bush Pilots,1,1990,,87,"Adult,Adventure,Comedy",5.4,132
tt0099246,movie,Cheeks 4: A Backstreet Affair,Cheeks 4: A Backstreet Affair,1,1990,,,Adult,5.8,117
tt0099267,movie,World Cup '90,Cicciolina e Moana 'Mondiali',1,1990,,81,Adult,6.7,272
tt0099482,movie,Ecstasy,Ecstasy,1,1989,,76,"Adult,Drama",5.8,54
tt0099658,movie,Gioco di seduzione,Gioco di seduzione,1,1990,,79,"Adult,Horror",4.8,33
tt0099665,movie,Girls and Guns,Girls and Guns,1,1993,,86,Adult,3.9,20
tt0099897,movie,Josefine Mutzenbacher,Josefine Mutzenbacher,1,1990,,,Comedy,6.0,15
tt0099941,movie,Kinky Business II,Kinky Business II,1,1990,,83,Adult,5.9,114
tt0100570,movie,Secrets,Secrets,1,1990,,80,Adult,6.9,278
tt0100648,movie,Soft Tail,Soft Tail,1,1990,,,Adult,6.2,104
tt0100687,movie,Steamy Windows,Steamy Windows,1,1991,,85,"Adult,Drama,Romance",7.7,125
tt0100801,movie,Torrid Without a Cause 2,Torrid Without a Cause 2,1,1990,,86,Adult,7.1,108
tt0100919,movie,When Larry Ate Sally,When Larry Ate Sally,1,1990,,74,"Adult,Comedy,Romance",6.0,14
tt0100925,movie,Where the Sun Never Shines,Where the Sun Never Shines,1,1990,,,Adult,5.4,98
tt0101389,movie,Babes,Babes,1,1991,,,Adult,3.8,13
tt0101459,movie,The Black Gloves,Bassi istinti,1,1992,,89,"Adult,Crime,Mystery",5.8,57
tt0101487,movie,Blue Fire,Blue Fire,1,1991,,75,Adult,5.4,132
tt0101589,movie,City of Sin,City of Sin,1,1991,,85,Adult,5.3,39
tt0101663,movie,Dark Star,Dark Star,1,1991,,87,Adult,7.1,51
tt0101794,movie,Ecstasy,Ecstacy,1,1991,,80,"Adult,Comedy",6.6,107
tt0101892,movie,Fixation,Fixation,1,1991,,,Adult,6.2,118
tt0101979,movie,Ground Zero L.A.,Ground Zero L.A.,1,1991,,,Adult,3.6,14
tt0102018,movie,"Heidi, Heida 1","Heidi, Heida 1",1,1991,,95,"Adult,Comedy",3.4,89
tt0102108,movie,In Your Face... Again,In Your Face... Again,1,1993,,,Adult,8.0,10
tt0102405,movie,Mark of Zara,Mark of Zara,1,1991,,,,7.3,119
tt0102529,movie,New Wave Hookers 2,New Wave Hookers 2,1,1991,,79,"Adult,Comedy",6.3,248
tt0102544,movie,No Skin Off My Ass,No Skin Off My Ass,1,1991,,73,"Comedy,Drama,Romance",5.7,478
tt0102696,movie,Postcards from Abroad,Postcards from Abroad,1,1991,,,Adult,6.4,110
tt0102736,movie,Take Me,Qing bu zi jin,1,1991,,86,"Adult,Comedy,Fantasy",5.7,63
tt0102887,movie,Sex Pistol,Sex Pistol,1,1991,,71,Adult,6.6,14
tt0103769,movie,The Barlow Affair,The Barlow Affair,1,1992,,75,Adult,6.1,45
tt0104074,movie,Deep Inside Jeanna Fine,Deep Inside Jeanna Fine,1,1992,,,Adult,6.8,116
tt0104415,movie,Hidden Obsessions,Hidden Obsessions,1,1992,,90,Adult,6.8,432
tt0104554,movie,Devil of Love,Jian mo,1,1992,,92,"Adult,Fantasy",5.3,50
tt0104579,movie,Nothing to Hide II: Justine,Nothing to Hide II: Justine,1,1993,,101,Adult,6.7,182
