Title,Year,Genres,Rating,Votes
Hands of the Ripper,1971.0,Horror,6.2,3183
...hanno cambiato faccia,1971.0,"Drama,Horror",6.6,738
The Headless Eyes,1971.0,Horror,4.1,572
O Homem Lobo,1971.0,Horror,4.1,41
A Howling in the Woods,1971.0,"Horror,Thriller",6.2,576
I Drink Your Blood,1971.0,Horror,5.9,4351
L'iguana dalla lingua di fuoco,1971.0,"Crime,Horror,Mystery",5.4,1118
Assault,1971.0,"Crime,Drama,Horror",5.5,895
The Incredible 2-Headed Transplant,1971.0,"Horror,Sci-Fi",3.5,1883
Jack el destripador de Londres,1972.0,"Horror,Mystery,Thriller",5.0,367
Jungfrauen-Report,1972.0,"Comedy,Drama,Horror",4.4,342
Justine de Sade,1972.0,"Drama,Horror",5.0,481
Lady Frankenstein,1971.0,Horror,5.2,2624
Let's Scare Jessica to Death,1971.0,"Drama,Horror,Mystery",6.4,9692
La llamada del vampiro,1972.0,Horror,4.5,173
Lust for a Vampire,1971.0,Horror,5.7,3860
La corta notte delle bambole di vetro,1971.0,"Horror,Mystery",6.6,3903
Malpertuis,1971.0,"Drama,Fantasy,Horror",6.6,1736
La mansión de la niebla,1972.0,"Horror,Thriller",5.2,1580
Las melancólicas,1971.0,"Drama,Horror",4.8,160
The Mephisto Waltz,1971.0,"Horror,Mystery,Thriller",6.1,3415
La morte cammina con i tacchi alti,1971.0,"Crime,Horror,Mystery",6.5,2428
Der Todesrächer von Soho,1972.0,"Crime,Drama,Horror",4.5,425
Multiple Maniacs,1970.0,"Comedy,Crime,Horror",6.5,4799
Muñeca reina,1972.0,"Drama,Horror,Mystery",6.0,64
Myonuriui han,1972.0,Horror,4.0,10
N. a pris les dés...,1972.0,"Drama,Horror",6.0,331
Nachtschatten,1972.0,Horror,5.9,75
Necrophagus,1971.0,Horror,4.0,403
The Night Digger,1971.0,"Drama,Horror,Thriller",6.3,1352
La notte che Evelyn uscì dalla tomba,1971.0,"Horror,Mystery,Thriller",5.8,3059
The Night God Screamed,1971.0,"Crime,Horror,Thriller",5.8,320
La tua presenza nuda!,1972.0,"Crime,Drama,Horror",5.8,1874
The Night Stalker,1972.0,"Horror,Mystery",7.4,7876
Night of Dark Shadows,1971.0,"Drama,Horror,Mystery",5.4,1885
Nobody Ordered Love,1972.0,"Drama,Horror",7.0,31
La noche del terror ciego,1972.0,Horror,6.1,6669
Noroi no yakata: Chi o suu me,1971.0,Horror,6.2,1154
La notte dei dannati,1971.0,"Horror,Mystery",5.1,167
Gli occhi freddi della paura,1971.0,"Crime,Horror,Thriller",5.4,1035
L'occhio nel labirinto,1972.0,"Drama,Horror,Mystery",5.8,1155
Octaman,1971.0,"Horror,Sci-Fi",3.3,1441
El ojo del huracán,1971.0,"Horror,Romance,Thriller",6.2,637
Paper Man,1971.0,"Drama,Horror,Mystery",5.9,548
Pastel de sangre,1971.0,Horror,4.5,130
La plus longue nuit du diable,1971.0,"Fantasy,Horror",5.9,2297
Point of Terror,1971.0,"Drama,Horror,Mystery",3.8,655
The Possession of Joel Delaney,1972.0,"Drama,Horror,Thriller",5.7,1373
Un posto ideale per uccidere,1971.0,"Crime,Horror,Mystery",6.1,1141
Psychomania,1973.0,"Adventure,Horror",5.8,3321
Salvare la faccia,1969.0,"Drama,Horror,Thriller",6.2,487
Quando os Deuses Adormecem,1972.0,"Comedy,Drama,Horror",5.4,111
Ecologia del delitto,1971.0,"Horror,Mystery,Thriller",6.5,13546
The Reincarnate,1971.0,Horror,4.9,137
The Return of Count Yorga,1971.0,Horror,5.6,1569
Revenge!,1971.0,"Crime,Horror,Thriller",5.8,207
Les lèvres rouges,1971.0,Horror,6.5,7432
Sette orchidee macchiate di rosso,1972.0,"Crime,Horror,Mystery",6.3,2889
The Sabbat of the Black Cat,1973.0,Horror,5.5,9
Santo vs. la hija de Frankestein,1972.0,"Action,Adventure,Horror",5.7,283
Santo y Blue Demon vs Dracula y el Hombre Lobo,1973.0,"Action,Crime,Horror",5.5,468
Scars of Dracula,1970.0,Horror,6.0,6753
Schlock,1973.0,"Comedy,Horror,Sci-Fi",5.5,2087
The Screaming Woman,1972.0,"Drama,Horror,Thriller",6.6,993
La semana del asesino,1972.0,"Crime,Drama,Horror",6.3,1929
She Waits,1972.0,Horror,5.6,395
"Simon, King of the Witches",1971.0,Horror,5.8,942
South of Hell Mountain,1971.0,"Horror,Western",4.2,60
"Sweet, Sweet Rachel",1971.0,"Horror,Thriller",5.7,256
The Ballad of Tam Lin,1970.0,"Horror,Mystery",5.7,799
A Taste of Evil,1971.0,"Horror,Thriller",6.3,786
El techo de cristal,1971.0,"Drama,Horror,Mystery",6.3,320
Terror at Orgy Castle,1971.0,"Fantasy,Horror",3.7,332
This Stuff'll Kill Ya!,1971.0,"Crime,Drama,Horror",3.8,409
The Toy Box,1971.0,"Horror,Mystery,Sci-Fi",4.5,558
Il sesso del diavolo,1971.0,"Drama,Horror,Thriller",5.1,92
Trzecia czesc nocy,1971.0,"Drama,Horror,War",7.3,2942
Vampire Circus,1972.0,Horror,6.3,5174
The Velvet Vampire,1971.0,Horror,5.3,1896
Venom,1971.0,Horror,4.6,275
La vie amoureuse de l'homme invisible,1970.0,Horror,4.3,574
Requiem pour un vampire,1972.0,Horror,5.3,2314
Werewolves on Wheels,1971.0,Horror,4.3,1641
What's the Matter with Helen?,1971.0,"Crime,Horror,Musical",6.3,2395
When Michael Calls,1972.0,"Horror,Thriller",6.0,1092
Whoever Slew Auntie Roo?,1972.0,"Horror,Thriller",6.1,2684
Willard,1971.0,Horror,6.2,5944
You'll Like My Mother,1972.0,"Drama,Horror,Thriller",6.6,928
A.A.A. Massaggiatrice bella presenza offresi...,1972.0,"Horror,Thriller",5.1,205
The Adult Version of Jekyll & Hide,1972.0,"Horror,Sci-Fi",3.8,299
Al tropico del cancro,1972.0,"Crime,Horror,Mystery",5.4,680
Alabama's Ghost,1973.0,Horror,4.9,287
L'amante del demonio,1972.0,Horror,4.2,305
Alla ricerca del piacere,1972.0,"Crime,Horror,Mystery",6.2,1517
L'assassino... è al telefono,1972.0,"Crime,Horror,Mystery",5.3,392
Asylum,1972.0,Horror,6.5,8601
Asylum of Satan,1972.0,Horror,4.0,535
El ataque de los muertos sin ojos,1973.0,Horror,5.8,3060
Au rendez-vous de la mort joyeuse,1973.0,"Drama,Fantasy,Horror",5.7,337
Ben,1972.0,"Drama,Horror,Thriller",5.3,3666
Beware! The Blob,1972.0,"Comedy,Horror,Sci-Fi",4.1,2595
Un bianco vestito per Marialé,1972.0,"Horror,Mystery,Thriller",5.7,798
Blacula,1972.0,"Fantasy,Horror,Romance",5.7,8217
Blood Orgy of the She-Devils,1973.0,"Horror,Thriller",3.1,907
Blood Sabbath,1972.0,"Adventure,Horror",4.1,672
Blood from the Mummy's Tomb,1971.0,Horror,5.6,4027
Blood of Ghastly Horror,1967.0,"Horror,Sci-Fi",2.8,786
Bluebeard,1972.0,"Crime,Drama,Horror",5.6,1677
Brain of Blood,1971.0,"Horror,Sci-Fi",3.1,1040
Bummer,1973.0,"Crime,Drama,Horror",3.8,350
La casa de las muertas vivientes,1972.0,"Horror,Mystery,Thriller",5.0,333
Ceremonia sangrienta,1973.0,Horror,5.9,868
Children Shouldn't Play with Dead Things,1972.0,"Comedy,Horror",5.2,5237
A Cold Night's Death,1973.0,"Horror,Mystery,Sci-Fi",6.6,1139
Il coltello di ghiaccio,1972.0,"Horror,Mystery,Thriller",6.0,1490
The Corpse Grinders,1971.0,"Comedy,Horror",4.0,1721
La morte negli occhi del gatto,1973.0,"Horror,Mystery,Thriller",5.7,1714
Cosa avete fatto a Solange?,1972.0,"Horror,Mystery,Thriller",6.9,6197
The Creeping Flesh,1973.0,"Horror,Sci-Fi",6.1,4685
The Cremators,1972.0,"Horror,Sci-Fi",2.6,522
Los crímenes de Petiot,1972.0,"Crime,Horror,Mystery",5.1,69
The Curse of the Alpha Stone,1972.0,Horror,4.0,95
Curse of the Headless Horseman,1972.0,Horror,2.1,497
Cycle Psycho,1973.0,"Horror,Thriller",3.4,292
La dama rossa uccide sette volte,1972.0,"Crime,Horror,Mystery",6.5,3429
Daughters of Satan,1972.0,Horror,4.5,1349
Dear Dead Delilah,1972.0,"Comedy,Crime,Horror",5.4,530
Dead of Night,1974.0,"Drama,Horror,Thriller",6.6,6467
Death Line,1972.0,"Horror,Mystery",5.9,5662
Deathmaster,1972.0,Horror,5.3,423
Delirio caldo,1972.0,"Horror,Mystery,Thriller",5.4,1326
The Devil's Daughter,1973.0,Horror,5.8,662
"Die Sister, Die!",1978.0,"Horror,Thriller",4.8,450
Disciple of Death,1972.0,Horror,4.0,163
Doomwatch,1972.0,"Horror,Mystery,Sci-Fi",5.5,1265
Dr Jekyll & Sister Hyde,1971.0,"Horror,Sci-Fi",6.6,4138
Dr. Phibes Rises Again,1972.0,"Comedy,Horror",6.3,7503
La mansión de la locura,1973.0,Horror,5.1,1376
Dracula A.D. 1972,1972.0,Horror,5.9,7810
Droga w swietle ksiezyca,1973.0,"Horror,Romance,Thriller",5.4,28
Les démons,1973.0,Horror,5.2,959
Enter the Devil,1972.0,"Horror,Thriller,Western",5.0,552
El espectro del terror,1973.0,"Drama,Horror,Thriller",4.4,107
La maldición de Frankenstein,1973.0,"Horror,Sci-Fi",5.0,906
Fear in the Night,1972.0,"Horror,Mystery,Thriller",5.9,2595
La fille de Dracula,1972.0,"Horror,Mystery",4.7,803
The Flesh and Blood Show,1972.0,Horror,5.4,1219
Las flores del miedo,1973.0,Horror,5.4,20
Frogs,1972.0,"Horror,Mystery,Sci-Fi",4.4,8118
Ganja & Hess,1973.0,"Drama,Fantasy,Horror",6.2,2812
Garden of the Dead,1972.0,"Horror,Sci-Fi",4.0,642
Gargoyles,1972.0,Horror,5.9,4009
L'etrusco uccide ancora,1972.0,"Crime,Horror,Mystery",5.4,1119
The Gore Gore Girls,1972.0,"Comedy,Crime,Horror",5.2,2916
El gran amor del conde Drácula,1973.0,Horror,5.2,1285
Grave of the Vampire,1972.0,Horror,5.0,1673
Haunts of the Very Rich,1972.0,"Drama,Horror,Mystery",6.4,500
Home for the Holidays,1972.0,"Drama,Horror,Mystery",6.2,1434
Pánico en el Transiberiano,1972.0,"Adventure,Horror,Sci-Fi",6.5,13519
Horror Story,1972.0,"Comedy,Horror",3.7,35
"The Horror at 37,000 Feet",1973.0,"Drama,Fantasy,Horror",5.5,1336
Tower of Evil,1972.0,"Horror,Mystery,Thriller",5.6,2062
The Hound of the Baskervilles,1972.0,"Crime,Horror,Mystery",5.7,410
House of Terror,1973.0,"Crime,Horror,Romance",4.5,161
"I, Monster",1971.0,Horror,5.7,2081
Images,1972.0,"Drama,Horror,Mystery",7.0,8115
Invasion of the Blood Farmers,1972.0,Horror,3.7,1173
El jorobado de la Morgue,1973.0,Horror,6.1,963
Ragazza tutta nuda assassinata nel parco,1972.0,"Crime,Horror,Mystery",5.4,567
The Last House on the Left,1972.0,"Crime,Horror,Thriller",5.8,41817
The Legend of Boggy Creek,1972.0,"Drama,Horror,Mystery",5.2,3788
Lights Out,1972.0,Horror,8.1,36
Lisa e il diavolo,1973.0,"Horror,Mystery",6.2,5663
Il maestro e Margherita,1972.0,"Drama,Fantasy,Horror",6.2,827
The Man with 2 Heads,1972.0,"Horror,Sci-Fi",4.1,348
Hexen geschändet und zu Tode gequält,1973.0,"Drama,History,Horror",5.0,335
El misterio de Cynthia Baird,1985.0,Horror,3.6,38
Le moine,1972.0,"Drama,Horror",5.6,361
El monte de las brujas,1973.0,Horror,4.2,567
Moon of the Wolf,1972.0,"Horror,Thriller",5.1,2100
La morte accarezza a mezzanotte,1972.0,"Crime,Horror,Mystery",6.3,2211
La morte ha sorriso all'assassino,1973.0,"Drama,Horror,Mystery",5.7,1736
La morte scende leggera,1972.0,"Horror,Mystery,Thriller",5.2,184
La muerte incierta,1973.0,"Horror,Thriller",4.5,110
Hai sbagliato... dovevi uccidermi subito!,1972.0,"Horror,Mystery,Western",5.2,158
Mystery in Dracula's Castle,1973.0,"Adventure,Comedy,Horror",6.1,161
Necromancy,1972.0,Horror,4.6,1114
Neither the Sea Nor the Sand,1972.0,"Fantasy,Horror,Romance",5.7,436
The Night Strangler,1973.0,"Crime,Horror,Mystery",7.3,4390
Night of the Cobra Woman,1972.0,"Horror,Thriller",4.2,528
Night of the Lepus,1972.0,"Drama,Horror,Sci-Fi",4.1,5605
The Night of the Strangler,1972.0,"Crime,Drama,Horror",4.8,409
The Nightcomers,1971.0,"Drama,Horror,Thriller",5.8,2998
La notte dei diavoli,1972.0,"Horror,Mystery,Thriller",6.5,1720
La noche de los mil gatos,1972.0,Horror,3.9,922
Non si sevizia un paperino,1972.0,"Horror,Mystery,Thriller",7.0,11434
Nothing But the Night,1973.0,"Crime,Horror,Mystery",5.5,2190
La novia ensangrentada,1972.0,Horror,6.2,2528
Los ojos azules de la muñeca rota,1974.0,"Crime,Horror,Mystery",6.0,1273
La orgía de los muertos,1973.0,Horror,5.7,993
La orgía nocturna de los vampiros,1973.0,Horror,4.9,948
Gli orrori del castello di Norimberga,1972.0,Horror,5.9,4469
The Other,1972.0,"Drama,Horror,Mystery",6.8,7447
Passi di danza su una lama di rasoio,1973.0,"Horror,Mystery,Thriller",5.7,897
Perché quelle strane gocce di sangue sul corpo di Jennifer?,1972.0,"Crime,Horror,Mystery",6.4,3581
Please Don't Eat My Mother!,1973.0,"Comedy,Horror",3.7,590
Premonition,1972.0,"Horror,Mystery",4.6,251
Private Parts,1972.0,"Comedy,Horror,Mystery",6.4,1958
The Rats Are Coming! The Werewolves Are Here!,1972.0,Horror,3.4,559
La rebelión de las muertas,1973.0,Horror,4.8,968
Rivelazioni di un maniaco sessuale al capo della squadra mobile,1972.0,"Crime,Drama,Horror",6.0,1220
La saga de los Drácula,1973.0,Horror,5.6,305
Scream Bloody Murder,1972.0,"Horror,Mystery,Thriller",5.0,139
Hungry Wives,1972.0,"Drama,Horror",5.6,4145
Sette scialli di seta gialla,1972.0,"Crime,Horror,Mystery",6.1,1097
Puos Keng Kang,1972.0,"Drama,Fantasy,Horror",7.2,23
"So Evil, My Sister",1974.0,Horror,4.4,118
Something Evil,1972.0,Horror,5.3,2213
Il sorriso della iena,1972.0,"Crime,Drama,Horror",6.1,870
Stanley,1972.0,Horror,4.6,857
Stigma,1972.0,"Drama,Horror,Thriller",5.2,306
The Stone Tape,1972.0,"Fantasy,Horror,Mystery",6.4,2154
Superbeast,1972.0,"Horror,Sci-Fi",3.2,423
Tales from the Crypt,1972.0,"Drama,Horror,Mystery",6.8,13680
La tarantola dal ventre nero,1971.0,"Horror,Mystery,Thriller",6.3,3801
Terror House,1972.0,"Horror,Mystery",5.1,744
Terza ipotesi su un caso di perfetta strategia criminale,1972.0,"Crime,Horror,Thriller",5.8,182
Three on a Meathook,1972.0,Horror,4.5,918
To Kill a Clown,1972.0,"Drama,Horror,Thriller",5.3,287
Tutti i colori del buio,1972.0,"Horror,Thriller",6.6,4967
Estratto dagli archivi segreti della polizia di una capitale europea,1972.0,"Crime,Horror",5.4,718
Les tueurs fous,1972.0,"Crime,Horror",6.1,57
Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,1972.0,"Drama,Horror,Mystery",6.6,4990
The Twilight People,1972.0,"Adventure,Horror,Sci-Fi",4.1,777
Twins of Evil,1971.0,"Drama,Horror",6.6,6954
Virgin Witch,1971.0,Horror,4.9,1663
Voodoo Heartbeat,1973.0,Horror,4.1,132
What Became of Jack and Jill?,1972.0,Horror,5.5,232
The Woman Hunter,1972.0,"Horror,Mystery",4.7,307
Ángeles y querubines,1972.0,"Drama,Fantasy,Horror",6.3,83
Aborto criminal,1973.0,"Crime,Drama,Horror",3.9,47
And Now the Screaming Starts!,1973.0,Horror,5.9,3280
L'arma l'ora il movente,1972.0,"Horror,Mystery,Thriller",6.1,622
Arnold,1973.0,"Comedy,Horror,Mystery",5.8,693
The Asphyx,1972.0,"Fantasy,Horror,Sci-Fi",6.2,3240
La comtesse noire,1973.0,Horror,4.7,2183
Baba Yaga,1973.0,"Drama,Horror",5.7,2466
The Baby,1973.0,"Drama,Horror,Thriller",6.1,4761
Blackenstein,1973.0,"Horror,Sci-Fi",3.4,1504
Blade,1973.0,"Horror,Mystery,Thriller",5.3,298
BlueBlood,1974.0,"Drama,Horror",4.5,741
The Body Shop,1972.0,"Horror,Sci-Fi",3.7,526
The Boy Who Cried Werewolf,1973.0,Horror,5.1,837
La campana del infierno,1973.0,"Horror,Thriller",5.7,1598
Cannibal Girls,1973.0,"Comedy,Horror",4.6,1496
Casa d'appuntamento,1972.0,"Drama,Horror,Mystery",5.2,1212
Terror! Il castello delle donne maledette,1974.0,Horror,3.9,1315
The Cat Creature,1973.0,Horror,5.7,601
Chabelo y Pepito contra los monstruos,1973.0,"Comedy,Family,Horror",5.8,234
The Crazies,1973.0,"Action,Horror,Sci-Fi",6.1,15421
I corpi presentano tracce di violenza carnale,1973.0,"Crime,Horror,Mystery",6.5,8446
La corrupción de Chris Miller,1973.0,"Drama,Horror,Mystery",6.4,1013
Craze,1974.0,"Drama,Horror,Thriller",5.1,876
La comtesse perverse,1975.0,"Drama,Horror,Thriller",5.3,779
La tumba de la isla maldita,1973.0,Horror,4.6,1085
Il paese del sesso selvaggio,1972.0,"Adventure,Horror,Romance",5.3,2634
Don't Be Afraid of the Dark,1973.0,"Horror,Mystery,Thriller",6.5,4280
The Forgotten,1973.0,"Horror,Thriller",4.9,3654
Don't Look Now,1973.0,"Drama,Horror,Mystery",7.1,65695
Doctor Death: Seeker of Souls,1973.0,Horror,5.6,329
Dr. Jekyll and Mr. Hyde,1973.0,"Horror,Musical,Sci-Fi",5.1,248
Dracula,1974.0,"Drama,Horror",6.2,3038
Dying Room Only,1973.0,"Horror,Mystery,Thriller",6.8,588
Les démoniaques,1974.0,Horror,5.0,1685
"Emma, puertas oscuras",1974.0,"Drama,Horror",5.2,197
El espanto surge de la tumba,1973.0,Horror,5.6,1608
The Exorcist,1973.0,Horror,8.1,473617
Il fiore dai petali d'acciaio,1973.0,"Horror,Mystery,Thriller",5.5,316
Der Fluch der schwarzen Schwestern,1973.0,"Drama,Horror",4.8,993
Frankenstein: The True Story,1973.0,"Drama,Horror,Sci-Fi",7.1,2126
From Beyond the Grave,1974.0,"Drama,Fantasy,Horror",6.6,5627
Glissements progressifs du plaisir,1974.0,"Fantasy,Horror,Thriller",6.1,1471
Godmonster of Indian Flats,1973.0,"Drama,Horror,Western",3.7,954
Una gota de sangre para morir amando,1973.0,"Crime,Drama,Horror",5.7,594
Hex,1973.0,"Drama,Horror,Western",4.7,233
Horror Hospital,1973.0,"Comedy,Horror,Sci-Fi",5.3,1940
The House in Nightmare Park,1973.0,"Comedy,Horror,Mystery",5.7,804
House of the Living Dead,1974.0,Horror,3.6,591
Invasion of the Bee Girls,1973.0,"Horror,Sci-Fi",4.9,3363
Isn't It Shocking?,1973.0,"Horror,Mystery,Thriller",6.5,386
El juego del adulterio,1973.0,"Drama,Horror,Mystery",6.3,64
The Killing Kind,1973.0,"Crime,Drama,Horror",6.1,1367
The Legend of Hell House,1973.0,Horror,6.7,14617
The Legend of Hillbilly John,1972.0,"Drama,Fantasy,Horror",5.6,206
The Legend of the 7 Golden Vampires,1974.0,"Action,Horror",5.8,5199
Lemora: A Child's Tale of the Supernatural,1973.0,"Fantasy,Horror,Thriller",6.1,2627
Una libélula para cada muerto,1975.0,"Crime,Horror,Mystery",5.7,727
Maneater,1973.0,"Adventure,Drama,Horror",5.7,71
La mano che nutre la morte,1974.0,Horror,5.4,396
Al otro lado del espejo,1973.0,"Drama,Horror",5.5,473
Le monache di Sant'Arcangelo,1973.0,"Drama,Horror",5.3,634
La muerte llama a las 10,1974.0,"Horror,Mystery,Thriller",5.2,202
The Mutations,1974.0,"Horror,Sci-Fi",5.3,2229
Nadie oyó gritar,1973.0,"Horror,Thriller",6.2,489
A Name for Evil,1973.0,"Drama,Horror",3.9,432
Night Watch,1973.0,"Horror,Mystery,Thriller",6.3,2443
Nightmare Circus,1973.0,Horror,4.2,786
Nightmare Honeymoon,1974.0,"Crime,Drama,Horror",4.4,312
The Norliss Tapes,1973.0,Horror,6.2,1638
Odio mi cuerpo,1974.0,"Drama,Horror,Sci-Fi",5.6,136
Los ojos siniestros del doctor Orloff,1973.0,"Drama,Horror",4.8,241
El pantano de los cuervos,1974.0,"Horror,Sci-Fi",3.5,519
Pena de muerte,1974.0,"Crime,Drama,Horror",5.5,301
La perversa caricia de Satán,1976.0,Horror,3.8,373
Phase IV,1974.0,"Horror,Sci-Fi,Thriller",6.4,10154
The Picture of Dorian Gray,1973.0,"Drama,Horror",6.3,562
Daddy's Deadly Darling,1973.0,Horror,4.8,1592
Plaisir à trois,1974.0,"Drama,Horror,Thriller",5.4,447
Il plenilunio delle vergini,1973.0,Horror,5.3,1117
Poor Pretty Eddie,1975.0,"Crime,Drama,Horror",5.4,979
Il profumo della signora in nero,1974.0,"Drama,Horror,Mystery",6.5,3164
An Eye for an Eye,1973.0,"Horror,Thriller",5.1,229
Las ratas no duermen de noche,1976.0,Horror,4.3,412
A Reflection of Fear,1972.0,"Crime,Drama,Horror",5.8,1112
El retorno de Walpurgis,1973.0,Horror,5.5,943
Sssssss,1973.0,"Horror,Sci-Fi",5.4,4292
Sanatorium pod Klepsydra,1973.0,"Drama,Fantasy,Horror",7.5,5314
Satan's School for Girls,1973.0,"Crime,Horror,Mystery",5.2,1722
The Satanic Rites of Dracula,1973.0,"Drama,Horror",5.5,7325
Satanico Pandemonium: La Sexorcista,1975.0,"Horror,Mystery,Thriller",6.1,1615
Scream Bloody Murder,1973.0,Horror,4.7,1247
Scream... and Die!,1973.0,"Crime,Horror",5.0,684
Scream Blacula Scream,1973.0,"Fantasy,Horror",5.7,3356
"Scream, Pretty Peggy",1973.0,"Drama,Horror,Mystery",6.1,1253
The Screaming Skull,1973.0,"Horror,Thriller",4.9,146
The Severed Arm,1973.0,Horror,4.9,1188
"Silent Night, Bloody Night",1972.0,"Horror,Mystery,Thriller",5.2,5262
The Single Girls,1973.0,"Comedy,Drama,Horror",4.4,284
Sisters,1972.0,"Horror,Mystery,Thriller",6.9,21994
Skräcken har 1000 ögon,1970.0,Horror,4.0,178
Smutsiga fingrar,1973.0,"Crime,Horror,Thriller",4.6,125
Tales That Witness Madness,1973.0,Horror,5.6,2281
Terror in the Wax Museum,1973.0,"Horror,Mystery",5.1,897
Theatre of Blood,1973.0,"Comedy,Drama,Horror",7.1,12830
A Thief in the Night,1972.0,"Drama,Fantasy,Horror",4.5,1061
Traitement de choc,1973.0,"Crime,Drama,Horror",6.1,1931
Trapped,1973.0,"Action,Drama,Horror",6.4,432
Traumstadt,1973.0,"Drama,Fantasy,Horror",6.0,247
Trip with the Teacher,1975.0,"Crime,Drama,Horror",4.6,1696
The Vault of Horror,1973.0,"Horror,Thriller",6.5,6547
Una vela para el diablo,1973.0,Horror,5.8,1259
La venganza de la momia,1975.0,Horror,5.4,408
Voices,1973.0,"Drama,Horror,Thriller",5.6,503
Vudú sangriento,1974.0,Horror,3.0,431
The Werewolf of Washington,1973.0,"Comedy,Horror",4.0,1311
"Wicked, Wicked",1973.0,"Horror,Mystery,Thriller",5.4,767
The Wicker Man,1973.0,"Horror,Mystery,Thriller",7.5,98647
Wonder Women,1973.0,"Action,Crime,Horror",4.5,1104
Ôkami no monshô,1973.0,Horror,6.2,98
5 donne per l'assassino,1974.0,"Horror,Mystery,Thriller",5.6,573
Abby,1974.0,Horror,5.5,1152
"Africa nuda, Africa violenta",1974.0,"Documentary,Horror",4.5,21
Las alegres vampiras de Vögel,1975.0,"Comedy,Horror",3.6,78
All the Kind Strangers,1974.0,"Horror,Thriller",5.6,993
L'anticristo,1974.0,"Drama,Horror",5.8,2052
El asesino de muñecas,1975.0,"Drama,Horror,Thriller",5.9,427
L'assassino ha riservato nove poltrone,1974.0,"Crime,Drama,Horror",5.7,1128
Il bacio di una morta,1974.0,"Drama,Horror,Romance",5.6,61
Il bacio,1974.0,"Drama,Horror",6.1,86
Bad Ronald,1974.0,"Drama,Horror,Thriller",6.6,2606
Nu ji zhong ying,1973.0,"Action,Drama,Horror",5.4,638
The Bat People,1974.0,"Horror,Romance",2.8,2719
The Beast Must Die,1974.0,"Horror,Mystery",5.6,4363
Chi sei?,1974.0,Horror,4.8,2856
Black Christmas,1974.0,"Horror,Mystery,Thriller",7.1,52406
Blood,1973.0,Horror,4.8,381
Sangue per Dracula,1974.0,Horror,6.1,7015
El buque maldito,1974.0,Horror,4.5,3106
The California Kid,1974.0,"Action,Horror,Thriller",6.3,1318
Cani arrabbiati,1974.0,"Crime,Drama,Horror",7.4,5577
Captain Kronos: Vampire Hunter,1974.0,"Adventure,Horror,Mystery",6.4,5949
The Cars That Ate Paris,1974.0,"Comedy,Horror,Sci-Fi",5.6,4585
The Centerfold Girls,1974.0,"Horror,Thriller",5.5,1013
Chi o suu bara,1974.0,"Drama,Horror",6.3,943
El colegio de la muerte,1975.0,"Crime,Horror,Thriller",5.2,196
Dark Places,1974.0,"Horror,Romance,Thriller",5.8,1343
The Dead Don't Die,1975.0,"Horror,Thriller",5.5,405
Messiah of Evil,1974.0,Horror,6.3,6719
Delitto d'autore,1974.0,"Crime,Drama,Horror",5.1,67
Deranged,1974.0,"Drama,Horror,Thriller",6.4,6004
Peopletoys,1974.0,Horror,5.0,2085
Nu mo,1974.0,"Drama,Horror",4.2,9
El mariscal del infierno,1974.0,"Adventure,Horror",4.6,459
No profanar el sueño de los muertos,1974.0,"Drama,Horror",6.7,9702
Dr. M schlägt zu,1972.0,"Crime,Horror,Mystery",4.2,372
La endemoniada,1975.0,Horror,5.0,665
Malocchio,1975.0,"Crime,Horror,Mystery",4.7,416
Exorcismo,1975.0,Horror,4.9,640
Exorcismo Negro,1974.0,Horror,6.1,356
"Flavia, la monaca musulmana",1974.0,"Drama,Horror",5.7,1280
Flesh for Frankenstein,1973.0,"Horror,Sci-Fi",5.8,7277
Frankenstein '80,1972.0,Horror,4.2,570
Frankenstein and the Monster from Hell,1974.0,"Horror,Sci-Fi",6.3,4532
Frightmare,1974.0,Horror,6.2,2821
Las garras de Lorelei,1973.0,"Fantasy,Horror",5.7,1061
Gatti rossi in un labirinto di vetro,1975.0,"Crime,Horror,Mystery",5.9,2091
Evil Town,1985.0,Horror,3.8,458
"Good to See You Again, Alice Cooper",1974.0,"Comedy,Documentary,Horror",6.9,247
Gu jing you hun,1974.0,"Drama,Fantasy,Horror",5.8,81
Homebodies,1974.0,"Comedy,Horror",6.5,818
The House That Cried Murder,1973.0,"Horror,Thriller",5.4,434
The House of Seven Corpses,1973.0,Horror,4.3,1694
House of Whipcord,1974.0,Horror,5.8,1977
The House on Skull Mountain,1974.0,"Horror,Mystery",4.7,854
Poor Albert and Little Annie,1972.0,"Drama,Horror,Thriller",4.1,479
Ilsa: She Wolf of the SS,1975.0,"Drama,Horror,Thriller",5.1,8450
Impulse,1974.0,"Horror,Thriller",5.1,732
Inn of the Damned,1975.0,"Crime,Horror,Thriller",4.7,560
Invasion from Inner Earth,1974.0,"Drama,Horror,Sci-Fi",2.7,765
It's Alive,1974.0,"Horror,Sci-Fi",5.8,9332
El juego del diablo,1975.0,"Drama,Horror",5.5,77
Killdozer,1974.0,"Horror,Sci-Fi",5.0,2101
Killer Bees,1974.0,Horror,4.8,589
A Knife for the Ladies,1974.0,"Drama,Horror,Mystery",4.6,418
Ljubav i bijes,1978.0,"Adventure,Drama,Horror",6.8,53
La loba y la Paloma,1974.0,"Drama,Horror,Thriller",4.9,117
Locusts,1974.0,"Drama,Horror",4.9,241
Madhouse,1974.0,"Crime,Horror,Mystery",6.2,4688
