Title,Year,Genres,Rating,Votes
Kelly,1981,"Adventure,Drama,Family",6.4,63
Kiljusen herrasväki,1981,"Comedy,Family,Musical",3.9,124
The Marvelous Land of Oz,1981,"Comedy,Family,Fantasy",7.8,71
The Munsters' Revenge,1981,"Comedy,Crime,Family",5.9,1313
Night Crossing,1982,"Drama,Family,History",6.5,1643
Olsen-banden over alle bjerge!,1981,"Comedy,Crime,Family",6.9,1834
Olsen-bandens flugt - over plankeværket,1981,"Comedy,Crime,Family",6.7,1688
Palmira,1982,Family,4.3,12
"Please Don't Hit Me, Mom",1981,"Drama,Family,Sport",6.3,140
Pohádka svatojánské noci,1982,"Comedy,Family",5.6,22
"Kanikuly Petrova i Vasechkina, obyknovennye i neveroyatnye",1984,"Comedy,Family,Fantasy",7.6,530
Rasmus på luffen,1981,"Adventure,Drama,Family",6.8,2641
La rebelión de los pájaros,1982,"Comedy,Drama,Family",5.8,36
Rosi und die große Stadt,1981,"Family,Musical",5.5,17
Saltimbancii,1981,"Adventure,Drama,Family",7.2,156
La segunda guerra de los niños,1981,"Comedy,Drama,Family",4.7,81
Sharda,1981,"Drama,Family",5.5,33
Silsila,1981,"Drama,Family,Romance",7.2,3277
A szeleburdi család,1981,"Comedy,Family",7.1,225
Through the Magic Pyramid,1981,"Action,Adventure,Family",5.5,177
Unico,1981,"Adventure,Animation,Family",7.3,934
Zeppelin,1981,"Drama,Family",5.0,34
4:0 v polzu Tanechki,1983,"Comedy,Family",6.9,93
Annie,1982,"Comedy,Drama,Family",6.6,51173
Author! Author!,1982,"Comedy,Drama,Family",6.2,5927
Bemisal,1982,"Drama,Family",6.9,532
Billie Turf kontra Kwel,1983,"Comedy,Family",5.9,61
Bingo Bongo,1982,"Comedy,Family",6.0,2368
Bors néni,1981,Family,7.4,19
La boum 2,1982,"Comedy,Drama,Family",6.2,5415
"Buenas noches, señor monstruo",1982,"Comedy,Family,Fantasy",4.6,162
The Capture of Grizzly Adams,1982,"Adventure,Family,Western",7.2,345
The Dark Crystal,1982,"Adventure,Family,Fantasy",7.1,74063
A Day for Thanks on Walton's Mountain,1982,"Drama,Family",7.2,320
Die dicke Tilla,1982,"Drama,Family",6.0,62
The Dream Chasers,1984,"Adventure,Drama,Family",5.4,79
E.T. the Extra-Terrestrial,1982,"Adventure,Family,Sci-Fi",7.9,451092
The Electric Grandmother,1982,"Family,Sci-Fi",7.5,653
Gikor,1982,"Drama,Family",7.7,130
La gran aventura de los Parchís,1982,"Comedy,Family,Music",3.8,85
Grzechy dziecinstwa,1984,"Drama,Family",6.5,15
Idemo dalje,1982,"Comedy,Drama,Family",7.8,584
The Kid from Not-So-Big,1978,Family,6.5,14
The Kid from Nowhere,1982,"Drama,Family",5.9,49
The Kid with the Broken Halo,1982,"Comedy,Family,Fantasy",5.5,284
Kidnapning,1982,"Comedy,Crime,Family",5.3,193
Konrad oder Das Kind aus der Konservenbüchse,1983,Family,7.3,76
Kuningas jolla ei ollut sydäntä,1982,"Family,Fantasy",5.6,150
Der lange Ritt zur Schule,1982,"Comedy,Family,Fantasy",6.1,57
Loca por el circo,1982,"Comedy,Family,Musical",5.4,33
Las locuras de Parchís,1982,"Comedy,Family,Musical",5.5,94
Lukás,1983,"Drama,Family",4.0,11
La magia de Los Parchís,1982,"Comedy,Family,Musical",5.1,71
The Mysterious Stranger,1982,"Family,Fantasy,Mystery",6.6,196
Ostrov sokrovishch,1982,"Adventure,Family",7.3,378
Padre no hay más que dos,1982,"Comedy,Family,Musical",3.8,152
Piso pisello,1981,"Comedy,Drama,Family",6.8,74
Der Prinz hinter den sieben Meeren,1982,"Adventure,Family,Fantasy",6.3,66
Rascals and Robbers: The Secret Adventures of Tom Sawyer and Huck Finn,1982,"Adventure,Family",6.7,114
Ruki vverkh!,1981,"Comedy,Family",5.7,52
S tebou me baví svet,1983,"Comedy,Family",7.6,1639
"Sabine Kleist, 7 Jahre...",1982,Family,7.3,110
Savannah Smiles,1982,"Comedy,Family",7.1,2315
Side by Side: The True Story of the Osmond Family,1982,"Biography,Drama,Family",7.3,87
"Sister, Sister",1982,"Drama,Family",7.8,215
Symbiosis,1982,"Documentary,Family",7.8,20
"Tam, na nevedomykh dorozhkakh...",1983,"Family,Fantasy",6.9,249
Tre engle og fem løver,1982,"Comedy,Crime,Family",5.6,201
Voyager from the Unknown,1982,"Family,Fantasy,Sci-Fi",6.8,225
Actiunea Zuzuc,1984,"Drama,Family",5.8,40
The Best Christmas Pageant Ever,1983,"Comedy,Family",7.2,989
The Black Stallion Returns,1983,"Adventure,Family",5.9,2479
Boszorkányszombat,1984,"Adventure,Family,Romance",6.5,52
Bota jménem Melichar,1983,Family,6.8,180
Bush Christmas,1983,"Drama,Family",5.1,440
A Christmas Story,1983,"Comedy,Family",7.9,174768
Daffy Duck's Movie: Fantastic Island,1983,"Animation,Comedy,Family",6.9,2259
Gülibik,1984,Family,6.8,19
Happy Endings,1983,"Drama,Family",6.1,50
He Makes Me Feel Like Dancin',1983,"Documentary,Family",6.2,158
Karantin,1983,"Adventure,Comedy,Family",6.5,107
The Kid with the 200 I.Q.,1983,"Comedy,Family",5.1,356
Little House: Look Back to Yesterday,1983,"Drama,Family,Romance",7.6,1209
Lost,1983,"Adventure,Drama,Family",4.5,187
Mashaal,1984,"Action,Drama,Family",7.2,979
Masoom,1983,"Drama,Family",8.3,4546
Med Lill-Klas i kappsäcken,1983,Family,4.7,21
"Meri Poppins, do svidaniya",1984,"Family,Fantasy,Musical",7.5,1586
A Minor Miracle,1985,"Drama,Family,Sport",5.1,135
Moritz in der Litfaßsäule,1983,"Comedy,Family",7.1,91
Nutcase,1980,"Comedy,Crime,Family",5.1,40
Otto er et næsehorn,1983,"Drama,Family,Fantasy",6.1,523
Packin' It In,1983,"Comedy,Drama,Family",5.6,206
Parchís entra en acción,1983,"Comedy,Family,Musical",4.4,61
El pequeño vagabundo,1985,"Animation,Family",8.0,17
Phar Lap,1983,"Biography,Drama,Family",7.2,2048
Przygody blekitnego rycerzyka,1984,"Animation,Family",6.8,43
The Red Shoes,1985,"Drama,Family,Fantasy",8.3,39
Talisman,1983,Family,6.3,35
Tiger Town,1983,"Drama,Family,Sport",6.3,333
O Trapalhão na Arca de Noé,1983,"Comedy,Family",3.7,215
Tri veteráni,1984,"Adventure,Comedy,Family",7.8,1337
Twilight Time,1982,"Drama,Family",5.9,244
Uchenik lekarya,1984,"Comedy,Family,Sci-Fi",7.0,91
Uniko: Mahô no shima e,1983,"Adventure,Animation,Family",7.6,621
Utro bez otmetok,1984,"Comedy,Family",6.6,32
"Vitya Glushakov, drug Apachey",1983,"Comedy,Family",6.9,66
The Wild Pony,1983,"Drama,Family",6.6,78
The Wind in the Willows,1983,"Adventure,Animation,Family",7.6,1822
Esli verit Lopotukhinu...,1983,"Comedy,Family",5.7,68
Za humny je drak,1983,"Comedy,Family,Fantasy",5.8,137
...a zase ta Lucie!,1984,"Comedy,Family,Fantasy",6.4,235
The Adventures of Pinocchio,1984,"Animation,Family",5.2,108
Akademia pana Kleksa,1984,"Family,Fantasy",6.8,1404
The Bear,1984,"Biography,Drama,Family",6.0,331
Biberspur,1984,Family,7.2,8
The Boy Who Loved Trolls,1984,"Adventure,Family,Fantasy",6.1,132
Busters verden,1984,"Comedy,Family",7.1,1654
The Camel Boy,1984,"Adventure,Animation,Family",7.0,66
A Christmas Carol,1984,"Drama,Family,Fantasy",7.8,20087
The Cowboy and the Ballerina,1984,"Drama,Family,Romance",5.9,57
Dot and the Bunny,1983,"Animation,Family,Fantasy",6.8,137
Gurikku no bouken,1981,"Animation,Family,Fantasy",7.1,159
Caravan of Courage: An Ewok Adventure,1984,"Adventure,Family,Fantasy",5.3,12955
Flußfahrt mit Huhn,1984,"Adventure,Family",6.8,142
Goldy: The Last of the Golden Bears,1984,"Adventure,Family",5.8,58
Gone Are the Dayes,1984,"Comedy,Crime,Family",6.0,54
Grazhdane vselennoy,1984,"Comedy,Family",4.8,16
La guerre des tuques,1984,"Comedy,Drama,Family",7.5,2182
Haunters of the Deep,1984,"Family,Fantasy,Mystery",6.1,145
Hum Dono,1985,"Comedy,Family,Musical",6.6,86
I eshchyo odna noch Shakherazady,1985,"Adventure,Family,Fantasy",6.1,39
I vot prishyol Bumbo...,1985,Family,6.3,28
It Came Upon the Midnight Clear,1984,"Drama,Family",7.5,675
Jaag Utha Insan,1984,"Drama,Family",5.1,126
Hoi sam gwai,1984,"Comedy,Family,Horror",6.2,443
The Karate Kid,1984,"Action,Drama,Family",7.3,256057
"Katy, la oruga",1984,"Adventure,Animation,Family",6.8,303
Kim,1984,"Adventure,Drama,Family",5.9,244
Little House: Bless All the Dear Children,1984,"Drama,Family",7.3,915
Love Leads the Way: A True Story,1984,"Drama,Family,History",7.5,255
"Lucie, postrach ulice",1984,"Comedy,Family,Fantasy",6.9,294
Manzil Manzil,1984,"Drama,Family",5.6,163
'Men Olsenbanden var ikke død!',1984,"Comedy,Crime,Family",6.1,890
Mi amigo el vagabundo,1984,Family,4.9,24
S certy nejsou zerty,1985,"Adventure,Comedy,Family",8.0,1464
The Night They Saved Christmas,1984,"Drama,Family,Fantasy",6.5,1854
Osenniy podarok fey,1985,Family,6.2,34
Overvallers in de dierentuin,1984,"Adventure,Family",6.8,43
Pessi ja Illusia,1984,"Family,Fantasy",6.4,105
Pet Pyaar Aur Paap,1984,"Drama,Family",6.5,44
Pokhishcheniye,1985,"Comedy,Family",5.2,15
Pyar Jhukta Nahin,1985,"Family,Romance",6.5,232
The Red Fury,1984,"Drama,Family",6.3,192
Ronja Rövardotter,1984,"Adventure,Drama,Family",7.3,12609
Rose Petal Place,1984,"Animation,Family,Fantasy",7.9,104
Rumburak,1985,"Comedy,Family,Fantasy",6.2,304
The Silent One,1984,"Adventure,Drama,Family",6.2,146
Solo,1984,"Drama,Family",6.5,62
Synteza,1984,"Family,Sci-Fi",4.9,26
Szalenstwa panny Ewy,1985,"Comedy,Family,Romance",5.9,94
The Neverending Story,1984,"Adventure,Drama,Family",7.3,162860
Výbuch bude v pet,1984,Family,6.7,41
Warming Up,1985,"Comedy,Family",7.6,86
The Whiz Kid and the Mystery at Riverton,1974,"Drama,Family",6.9,85
Zameen Aasmaan,1984,"Drama,Family",5.3,60
Ab heute erwachsen,1985,"Comedy,Drama,Family",6.9,19
And the Children Shall Lead,1985,"Drama,Family",7.4,112
Baby: Secret of the Lost Legend,1985,"Adventure,Family,Sci-Fi",5.1,3619
Blue Line,1985,"Drama,Family",7.2,23
Bridge to Terabithia,1985,"Drama,Family",5.9,786
D.A.R.Y.L.,1985,"Family,Sci-Fi",6.3,14468
The Death of the Heart,1987,"Drama,Family",7.8,57
Detstvo Bembi,1985,Family,6.0,74
Do You Remember Love,1985,"Drama,Family,Romance",7.3,193
Dot and the Koala,1985,"Animation,Family",6.2,110
Ba xi lin men,1986,"Comedy,Drama,Family",6.0,58
The End of the World Man,1986,Family,5.0,30
Ewoks: The Battle for Endor,1985,"Adventure,Family,Fantasy",5.4,11177
Explorers,1985,"Adventure,Comedy,Family",6.4,24382
Family Ties Vacation,1985,"Comedy,Family",5.5,628
Florence Nightingale,1985,"Biography,Drama,Family",7.2,393
Generation,1985,"Comedy,Drama,Family",5.2,53
The Goonies,1985,"Adventure,Comedy,Family",7.7,310302
Gritta von Rattenzuhausbeiuns,1985,"Comedy,Family,Fantasy",6.7,188
Here Come the Littles,1985,"Adventure,Animation,Family",6.9,284
I Dream of Jeannie... Fifteen Years Later,1985,"Comedy,Family,Fantasy",5.4,635
The Journey of Natty Gann,1985,"Adventure,Drama,Family",7.0,7301
A kárókatonák még nem jöttek vissza,1984,Family,6.6,12
Küken für Kairo,1985,"Adventure,Drama,Family",6.2,25
Lava,1985,"Drama,Family",5.5,40
Liang zhi lao hu,1984,"Comedy,Family,Fantasy",4.8,122
The Life & Adventures of Santa Claus,1985,"Adventure,Animation,Family",7.2,1566
Lots of Luck,1985,"Comedy,Drama,Family",5.6,127
Mago de Oz Cuento de Frank Baum,1985,"Comedy,Family,Fantasy",4.0,16
One Magic Christmas,1985,"Family,Fantasy",6.4,4751
"Ostorozhno, Vasilyok",1985,Family,6.4,17
The Peanut Butter Solution,1985,"Adventure,Comedy,Family",5.9,2843
Pee-wee's Big Adventure,1985,"Adventure,Comedy,Family",7.0,60784
Pelle Svanslös i Amerikatt,1985,"Animation,Family",5.6,510
Spriditis,1986,"Family,Fantasy",7.1,236
"Posle dozhdichka, v chetverg",1986,"Adventure,Comedy,Family",7.1,348
Rainbow Brite and the Star Stealer,1985,"Adventure,Animation,Family",6.8,1482
Return to Oz,1985,"Adventure,Family,Fantasy",6.7,32136
Santa Claus,1985,"Adventure,Family,Fantasy",6.3,16495
Seitenstechen,1985,"Comedy,Family,Fantasy",3.9,234
Follow That Bird,1985,"Adventure,Comedy,Family",6.7,5840
"Skapa moya, skapi moy",1986,"Drama,Family",7.9,40
Swathi Muthyam,1986,"Drama,Family,Romance",8.5,1021
Sylvester,1985,"Drama,Family",6.2,518
Tantsy na kryshe,1986,Family,6.1,25
Tvätten,1985,Family,6.5,25
Unternehmen Geigenkasten,1985,"Crime,Family",7.4,41
Voskresnyy papa,1986,"Drama,Family",6.8,101
Weiße Wolke Carolin,1985,"Adventure,Drama,Family",6.9,50
Zanna Bianca e il cacciatore solitario,1975,"Adventure,Drama,Family",4.1,98
Wizards of the Lost Kingdom,1985,"Action,Adventure,Family",2.9,2165
Fluppy Dogs,1986,"Adventure,Animation,Family",7.4,366
Abhimaan,1986,"Family,Musical,Romance",6.6,18
Alla vi barn i Bullerbyn,1986,Family,6.7,2568
Babes in Toyland,1986,"Adventure,Family,Fantasy",5.2,4229
Bach et Bottine,1986,"Comedy,Drama,Family",6.6,584
Biggles,1986,"Adventure,Family,Sci-Fi",5.6,3563
Bloudení orientacního bezce,1986,"Comedy,Family",5.3,24
The Canterville Ghost,1986,"Comedy,Family,Fantasy",6.5,990
Captain Johnno,1988,"Drama,Family",6.9,96
Chobotnice z druhého patra,1987,"Comedy,Family,Sci-Fi",6.9,398
The Christmas Star,1986,"Drama,Family",6.2,900
Daemon,1985,"Family,Horror,Mystery",5.6,62
Desert Bloom,1986,"Drama,Family,Romance",6.6,1153
The Dirt Bike Kid,1985,"Comedy,Family,Fantasy",5.3,1518
Dot and the Whale,1986,"Adventure,Animation,Family",6.9,171
A fantasztikus nagynéni,1986,"Adventure,Comedy,Family",7.7,65
Flight of the Navigator,1986,"Adventure,Comedy,Family",6.9,53134
Fu gui bi ren,1987,"Comedy,Family,Fantasy",6.6,417
The Great Mouse Detective,1986,"Adventure,Animation,Family",7.1,56354
Gröna gubbar från Y.R.,1986,"Family,Sci-Fi",3.7,141
Das Haus am Fluß,1986,"Drama,Family,War",6.3,31
Hector's Bunyip,1986,"Comedy,Family,Fantasy",6.8,31
Hyper Sapien: People from Another Star,1986,"Family,Sci-Fi",4.8,307
Ilzaam,1986,"Drama,Family",5.0,137
Jorinde und Joringel,1986,"Adventure,Family,Fantasy",6.6,34
Der Junge mit dem großen schwarzen Hund,1986,Family,6.5,16
Kala Dhanda Goray Log,1986,"Drama,Family",5.6,53
The Karate Kid Part II,1986,"Action,Family,Sport",6.1,103215
Hao xiao zi,1986,"Action,Comedy,Family",7.2,562
Labyrinth,1986,"Adventure,Family,Fantasy",7.3,156206
"Lightning, the White Stallion",1986,"Drama,Family",4.3,155
Lumikuningatar,1986,"Family,Fantasy",6.4,527
Momo,1986,"Comedy,Family,Fantasy",6.5,2152
My Little Pony: The Movie,1986,"Adventure,Animation,Family",5.9,2971
Na zlatom kryltse sideli,1986,"Family,Fantasy",6.5,129
Novemberkatzen,1986,"Drama,Family",6.3,29
Nutcracker,1986,"Family,Fantasy,Music",6.8,1503
The Parent Trap II,1986,"Comedy,Family",6.0,2384
Places Not Our Own,1986,"Drama,Family",5.5,49
Playing Beatie Bow,1986,"Family,Fantasy,Mystery",5.7,372
Podróze pana Kleksa,1986,"Adventure,Family,Fantasy",6.5,558
Postoronnim vkhod razreshyon,1987,Family,5.0,18
Promise,1986,"Drama,Family",7.6,510
Frog Dreaming,1986,"Adventure,Drama,Family",6.0,2311
Råttis,1986,"Animation,Family",6.6,88
Samson og Sally,1984,"Animation,Family,Romance",7.0,881
Das Schulgespenst,1987,"Family,Fantasy",6.6,115
Seppan,1986,"Drama,Family",7.1,75
Short Circuit,1986,"Comedy,Family,Sci-Fi",6.6,68195
Smarkus and Company,1982,"Documentary,Family,Fantasy",5.8,11
SpaceCamp,1986,"Adventure,Family,Sci-Fi",5.7,16244
Spot Marks the X,1986,"Comedy,Crime,Family",6.4,105
Die Stadtpiraten,1986,"Comedy,Family",6.0,9
Tayna snezhnoy korolevy,1987,"Family,Fantasy,Musical",6.8,94
Tale of a Tiger,1984,"Drama,Family",6.1,74
The Tale of the Bunny Picnic,1986,"Adventure,Comedy,Family",7.7,428
"Tato, nie bój sie dentysty!",1986,"Animation,Family",5.9,14
Tenkû no shiro Rapyuta,1986,"Adventure,Animation,Family",8.0,189306
Veselé vánoce prejí chobotnice,1987,"Comedy,Family,Sci-Fi",6.8,202
A Winner Never Quits,1986,"Biography,Drama,Family",6.9,230
The Worst Witch,1986,"Comedy,Family,Fantasy",6.8,3281
Yunost Bembi,1987,"Family,Fantasy",5.6,54
Carovné dedictví,1986,"Comedy,Family,Fantasy",5.9,52
Zlovrednoye voskresenye,1986,"Comedy,Family,Musical",5.8,26
Zolotaya baba,1986,Family,5.3,21
*batteries not included,1987,"Comedy,Family,Fantasy",6.6,38739
Almost Partners,1987,"Crime,Family",6.4,48
Awara Baap,1985,"Drama,Family",5.2,104
Beauty and the Beast,1987,"Family,Fantasy,Musical",5.8,790
Benji the Hunted,1987,"Adventure,Family",6.2,3513
The Brave Little Toaster,1987,"Adventure,Animation,Family",7.2,28448
Christmas Comes to Willow Creek,1987,"Drama,Family,Fantasy",6.5,695
Bushfire Moon,1987,"Drama,Family",7.1,170
Cudowne dziecko,1987,"Drama,Family,Fantasy",5.7,271
Dennis the Menace,1987,"Comedy,Family",4.4,491
Dot and the Smugglers,1987,"Animation,Family",6.5,66
ESD,1987,"Drama,Family",4.7,31
Ernest Goes to Camp,1987,"Comedy,Family",5.5,12824
The Garbage Pail Kids Movie,1987,"Adventure,Comedy,Family",2.7,9005
The Great Land of Small,1987,"Family,Fantasy",5.2,334
Guldregn,1988,"Crime,Family,Thriller",6.5,368
Hachikô monogatari,1987,"Biography,Drama,Family",7.9,6084
Hansel and Gretel,1987,"Family,Fantasy,Musical",6.5,1514
Harry and the Hendersons,1987,"Comedy,Family,Fantasy",6.1,39210
Hasenherz,1987,"Adventure,Family,Fantasy",7.2,66
Hotaru-gawa,1987,"Drama,Family",7.7,28
Itihaas,1987,"Action,Drama,Family",4.9,66
Jim & piraterna Blom,1987,"Adventure,Comedy,Family",6.1,426
Khane-ye doust kodjast?,1987,"Drama,Family",8.1,20464
Lilovyy shar,1988,"Adventure,Family,Fantasy",5.7,464
The Little Match Girl,1987,"Drama,Family",6.8,286
The Magic Snowman,1987,"Family,Fantasy",6.1,138
Mer om oss barn i Bullerbyn,1987,Family,6.7,1429
The Mighty Pawns,1987,"Drama,Family,Sport",6.5,58
Mio min Mio,1987,"Adventure,Family,Fantasy",6.3,6287
Las aventuras de Oliver Twist,1987,"Adventure,Animation,Family",6.6,96
Not Quite Human,1987,"Comedy,Family,Sci-Fi",6.0,1383
Novye skazki Shakherezady,1987,"Family,Fantasy",6.4,48
Pan Samochodzik i niesamowity dwór,1987,"Adventure,Family,Mystery",4.4,60
Pinocchio and the Emperor of the Night,1987,"Adventure,Animation,Family",6.2,800
The New Adventures of Pippi Longstocking,1988,"Adventure,Family,Fantasy",5.9,4772
The Princess Bride,1987,"Adventure,Comedy,Family",8.0,463009
Prinsen av Fogo,1988,"Documentary,Family",6.6,11
Przyjaciel wesolego diabla,1987,"Adventure,Family,Fantasy",6.2,218
Red Riding Hood,1987,"Adventure,Family,Fantasy",5.5,516
Rumpelstiltskin,1987,"Family,Fantasy,Musical",5.4,726
The Secret Garden,1987,"Drama,Family",7.1,1972
Sister Margaret and the Saturday Night Ladies,1987,"Drama,Family,Musical",6.5,23
Sleeping Beauty,1987,"Family,Fantasy,Musical",5.8,603
Snow White,1987,"Family,Fantasy,Musical",6.5,999
Stone Fox,1987,"Drama,Family,Western",6.2,228
Strasidla z vikýre,1988,"Comedy,Family,Fantasy",6.0,74
Student Exchange,1987,"Comedy,Family,Romance",6.0,585
Szeleburdi vakáció,1987,"Comedy,Family",7.0,167
3 Men and a Baby,1987,"Comedy,Drama,Family",6.1,59539
Valhalla,1986,"Adventure,Animation,Family",7.1,2629
Zlota mahmudia,1987,"Adventure,Family",4.2,17
14 Going on 30,1988,"Comedy,Family,Romance",6.2,395
Anna,1988,"Drama,Family,Music",5.3,242
Blades of Courage,1988,"Drama,Family,Sport",7.5,62
Crystalstone,1987,"Adventure,Family,Fantasy",5.5,155
Dzikun,1988,"Adventure,Family",4.6,6
Ernest Saves Christmas,1988,"Comedy,Family,Fantasy",5.7,13561
Folk og røvere i Kardemomme by,1988,"Family,Musical",5.5,152
The Frog Prince,1986,"Drama,Family,Fantasy",6.3,863
Die Geschichte von der Gänseprinzessin und ihrem treuen Pferd Falada,1989,"Family,Fantasy",6.7,210
Ji wu cang jiao,1988,"Comedy,Family,Fantasy",6.0,80
The Gift,1988,Family,4.7,11
Good Old Boy: A Delta Boyhood,1988,"Action,Adventure,Family",6.7,192
"Goodbye, Miss 4th of July",1988,"Drama,Family",6.9,174
Hairspray,1988,"Comedy,Drama,Family",7.0,24257
Hifazat,1987,"Drama,Family",5.0,184
Julie Andrews: The Sound of Christmas,1987,"Family,Music",8.8,135
The Lone Star Kid,1986,"Comedy,Drama,Family",6.7,85
Mac and Me,1988,"Adventure,Comedy,Family",3.4,15051
Nebojsa,1989,"Adventure,Family,Fantasy",6.5,183
Necessary Parties,1988,"Drama,Family",6.9,116
Neco z Alenky,1988,"Adventure,Family,Fantasy",7.4,14514
On Our Own,1991,"Drama,Family",6.6,586
L'ours,1988,"Adventure,Drama,Family",7.7,19606
Pan Tau - Der Film,1988,"Comedy,Drama,Family",6.8,194
Panda monogatari,1988,"Drama,Family",6.8,11
Touch the Sun: Peter & Pompey,1988,"Adventure,Drama,Family",6.5,38
Primo Baby,1990,"Adventure,Drama,Family",6.8,54
Purple People Eater,1988,"Comedy,Family,Sci-Fi",4.6,1231
"Raz, dva - gore ne beda",1988,"Family,Musical",6.7,129
Rødtotterne og Tyrannos,1988,"Adventure,Family",5.3,26
SOS,1988,"Comedy,Family",6.2,5694
Save the Dog!,1988,"Comedy,Family",7.1,77
Shirak,1988,"Drama,Family",6.2,90
Short Circuit 2,1988,"Comedy,Drama,Family",5.8,27489
Sortis de route,1989,"Adventure,Family",7.2,9
Super Xuxa Contra Baixo Astral,1988,"Comedy,Family,Fantasy",3.7,1006
Tommy Tricker and the Stamp Traveller,1988,"Adventure,Family,Fantasy",6.8,1208
Tonari no Totoro,1988,"Animation,Comedy,Family",8.1,401808
Touch the Sun: Princess Kate,1988,"Drama,Family",7.0,27
Ubit drakona,1988,"Drama,Family,Fantasy",7.8,2130
A Very Brady Christmas,1988,"Comedy,Drama,Family",5.9,2343
Veverka a kouzelna musle,1988,Family,5.4,26
A Waltz Through the Hills,1988,"Adventure,Drama,Family",7.1,109
Die Weihnachtsgans Auguste,1988,"Comedy,Family,Fantasy",6.3,66
Wir sind doch keine lahmen Enten,1988,Family,6.4,17
The Wolves of Willoughby Chase,1989,"Adventure,Drama,Family",5.9,575
Yau gin yuen ga,1988,"Drama,Family",5.8,10
Anni tahtoo äidin,1989,"Comedy,Family,Musical",5.9,55
Babar: The Movie,1989,"Adventure,Animation,Family",6.3,1164
Beethoven Lives Upstairs,1992,"Comedy,Drama,Family",6.3,494
Bye bye chaperon rouge,1989,"Family,Fantasy",5.4,164
